Customer_ID,Age,Gender,Annual_Income,Education,Location_Type,Account_Age_Days,Membership_Type,Payment_Method,Total_Purchases,Total_Amount_Spent,Avg_Order_Value,Days_Since_Last_Purchase,Purchase_Frequency,Visits_Per_Month,Time_Per_Visit_Minutes,Product_Views_Per_Visit,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Contacts,Satisfaction_Score,NPS,Referrals,Loyalty_Points,Complaints,Favorite_Category,Num_Categories_Shopped,Discount_Usage_Rate,Returns_Rate,Churn_Risk_Score,Churned
CUST0643,36,Female,73055,Bachelor,Suburban,88,Basic,Credit Card,0,0.0,0.0,49,0.0,9.2,5.5,8,37.8,29.3,2,4.6,7.0,1,0,1,Clothing,2,52.0,27.0,44.2,0
CUST0644,18,Male,20000,Bachelor,Rural,153,Premium,Credit Card,19,1403.59,73.87,39,3.73,18.6,6.5,5,43.0,23.0,5,4.8,-25.0,0,254,1,Sports,3,42.6,5.8,79.1,1
CUST0645,36,Male,64659,Bachelor,Urban,360,Basic,Credit Card,8,528.69,66.09,30,0.67,17.2,4.9,14,45.9,45.6,1,5.0,1.0,0,895,0,Home & Garden,2,27.6,14.6,47.9,0
CUST0646,35,Male,39205,Bachelor,Suburban,94,Basic,Credit Card,6,653.56,108.93,9,1.91,4.7,3.1,10,36.1,26.7,1,6.2,-4.0,0,0,0,Electronics,1,21.4,18.8,25.0,0
CUST0647,18,Female,22357,Bachelor,Urban,49,Premium,Credit Card,8,293.01,36.63,101,4.9,2.2,2.1,6,38.2,17.9,2,5.5,32.0,2,538,0,Clothing,4,35.8,16.9,61.9,1
CUST0648,39,Female,58525,Bachelor,Rural,1404,Premium,Bank Transfer,90,20509.91,227.89,12,1.92,6.5,7.0,7,74.5,40.6,2,8.7,70.0,1,1815,2,Home & Garden,3,58.2,2.1,55.7,1
CUST0649,36,Female,59570,High School,Suburban,30,Basic,Credit Card,6,231.43,38.57,4,6.0,14.5,8.5,11,35.5,70.4,3,5.6,28.0,0,0,0,Clothing,1,23.9,12.7,60.8,0
CUST0650,50,Female,72207,Bachelor,Rural,649,VIP,Credit Card,68,7791.97,114.59,62,3.14,20.0,4.5,9,40.5,50.4,0,9.9,100.0,1,191,2,Books,3,38.0,16.8,61.6,0
CUST0651,67,Male,96688,High School,Suburban,620,Premium,Credit Card,49,2011.92,41.06,8,2.37,0.1,1.1,4,85.7,72.6,1,,21.0,0,0,0,Clothing,2,32.8,32.9,55.9,1
CUST0652,56,Male,98181,Bachelor,Urban,141,Basic,Bank Transfer,2,176.22,88.11,20,0.43,4.1,9.9,9,44.4,35.0,2,4.3,-24.0,0,341,0,Books,5,37.2,27.9,46.8,0
CUST0653,35,Male,47949,Bachelor,Rural,58,Premium,Debit Card,0,0.0,0.0,1,0.0,10.7,4.4,8,57.7,21.0,0,7.8,70.0,1,385,0,Books,3,27.9,27.5,32.0,1
CUST0654,23,Male,20000,Bachelor,Urban,62,Premium,Credit Card,1,25.84,25.84,6,0.48,12.8,1.6,10,39.6,52.7,3,5.3,-3.0,1,120,0,Books,3,11.7,5.8,26.4,0
CUST0655,78,Male,135354,Master,Urban,478,Premium,PayPal,32,1413.79,44.18,8,2.01,3.6,5.2,9,66.1,49.3,4,5.2,9.0,0,0,0,Electronics,1,11.8,3.7,65.9,1
CUST0656,40,Male,83472,Master,Suburban,411,Basic,Credit Card,13,600.16,46.17,2,0.95,4.9,10.4,8,18.9,40.2,3,,4.0,0,0,0,Beauty,5,77.9,1.7,44.2,0
CUST0657,40,Female,43366,Bachelor,Suburban,610,Premium,Credit Card,38,2643.43,69.56,48,1.87,1.8,3.8,8,35.7,19.9,4,5.7,-20.0,0,295,0,Electronics,1,37.6,2.6,54.4,1
CUST0658,39,Female,71486,Bachelor,Rural,1108,Basic,Credit Card,27,2554.95,94.63,81,0.73,23.0,1.0,13,5.1,42.9,3,5.6,27.0,0,73,0,Books,2,27.2,16.8,33.7,0
CUST0659,42,Other,58365,Bachelor,Urban,470,Premium,Credit Card,33,6638.85,201.18,21,2.11,9.6,4.2,7,24.0,34.1,2,7.4,47.0,0,769,0,Home & Garden,3,66.5,11.7,46.5,0
CUST0660,37,Female,61812,High School,Suburban,67,Premium,Credit Card,14,806.62,57.62,93,6.27,4.8,2.9,9,38.1,42.1,1,7.9,40.0,4,0,0,Beauty,2,36.0,21.3,91.0,1
CUST0661,31,Female,51953,High School,Suburban,111,Basic,Debit Card,6,1164.28,194.05,10,1.62,17.8,5.9,9,33.3,55.7,1,6.1,44.0,1,0,0,Beauty,4,25.4,10.8,26.2,0
CUST0662,31,Male,44024,High School,Urban,738,Premium,Credit Card,52,5242.93,100.83,17,2.11,9.6,5.3,5,48.5,33.4,0,10.0,89.0,0,603,0,Books,4,34.5,12.3,28.6,0
CUST0663,39,Female,49384,Bachelor,Urban,93,VIP,Debit Card,12,452.01,37.67,7,3.87,19.8,3.5,7,67.6,47.3,1,5.9,6.0,0,221,0,Home & Garden,1,42.2,11.8,60.1,1
CUST0664,31,Female,37182,Bachelor,Urban,30,VIP,Credit Card,4,296.33,74.08,43,4.0,21.7,3.3,12,62.0,24.8,1,6.6,5.0,1,641,1,Clothing,3,31.1,6.5,63.1,1
CUST0665,29,Male,30197,Master,Urban,485,Basic,Credit Card,20,607.63,30.38,24,1.24,3.6,12.5,8,42.1,39.7,0,5.0,8.0,0,0,1,Electronics,1,32.2,6.3,65.9,1
CUST0666,41,Male,51863,High School,Rural,206,Basic,Debit Card,8,529.43,66.18,42,1.17,18.5,7.5,8,77.7,26.7,2,6.0,21.0,0,325,0,Home & Garden,3,27.2,22.1,44.7,0
CUST0667,36,Female,55182,High School,Suburban,1010,Premium,Bank Transfer,65,4118.5,63.36,64,1.93,18.0,7.3,9,32.3,46.6,4,6.0,-6.0,0,1313,1,Beauty,3,41.6,12.0,53.9,1
CUST0668,62,Male,82374,PhD,Suburban,420,Basic,Credit Card,10,889.76,88.98,35,0.71,11.4,9.5,6,49.2,40.9,2,6.1,26.0,0,375,0,Home & Garden,2,18.8,13.9,23.0,0
CUST0669,18,Female,32941,High School,Rural,37,VIP,Debit Card,2,229.62,114.81,44,1.62,12.1,4.3,7,42.3,35.9,3,7.0,53.0,2,605,0,Home & Garden,4,25.0,5.1,69.6,1
CUST0670,56,Female,108099,Bachelor,Urban,1181,Basic,Credit Card,40,3105.39,77.63,123,1.02,9.1,14.7,4,14.1,18.6,3,8.8,83.0,2,0,0,Sports,3,40.4,6.2,46.8,0
CUST0671,58,Male,79609,Bachelor,Suburban,119,Basic,Credit Card,2,81.37,40.69,15,0.5,3.0,6.6,8,77.5,46.1,1,8.2,84.0,4,0,0,Electronics,3,68.3,24.5,51.4,1
CUST0672,18,Male,26301,Bachelor,Urban,164,Basic,Credit Card,7,1199.01,171.29,20,1.28,2.8,5.7,11,57.6,56.9,3,5.5,1.0,0,40,1,Sports,2,35.8,10.7,66.9,1
CUST0673,34,Male,60285,High School,Rural,205,Basic,Credit Card,9,1875.64,208.4,56,1.32,23.6,6.5,9,16.9,50.9,0,7.5,76.0,2,161,1,Clothing,1,52.8,6.3,34.4,0
CUST0674,34,Male,59870,High School,Urban,30,Premium,Credit Card,6,438.53,73.09,42,6.0,9.6,4.2,6,60.6,53.0,2,8.4,68.0,2,579,0,Home & Garden,3,38.8,14.6,62.1,1
CUST0675,18,Male,23849,High School,Rural,274,Basic,Credit Card,15,1473.81,98.25,8,1.64,6.8,3.1,10,21.3,18.0,1,5.3,,0,0,1,Electronics,1,33.2,31.1,63.8,1
CUST0676,28,Female,53250,Bachelor,Urban,52,Basic,PayPal,2,141.28,70.64,21,1.15,12.6,11.1,6,48.4,21.3,3,6.7,54.0,1,0,1,Beauty,3,13.4,6.8,34.6,0
CUST0677,23,Male,39894,Bachelor,Urban,204,Basic,Credit Card,0,0.0,0.0,28,0.0,4.7,1.9,8,39.1,61.7,2,,33.0,0,537,0,Electronics,3,64.7,11.9,44.6,0
CUST0678,66,Female,79025,High School,Suburban,172,Premium,Debit Card,9,829.94,92.22,24,1.57,5.9,2.1,9,47.4,21.5,1,8.4,52.0,0,190,0,Electronics,2,75.1,4.3,26.9,1
CUST0679,54,Male,96227,Bachelor,Urban,592,Basic,Credit Card,19,648.61,34.14,8,0.96,8.5,4.8,6,32.1,37.7,1,6.7,22.0,0,59,0,Home & Garden,2,20.7,17.4,38.8,0
CUST0680,59,Female,102849,Master,Suburban,650,Premium,Debit Card,34,2276.45,66.95,116,1.57,5.3,2.6,10,56.7,59.4,3,4.9,0.0,0,346,0,Beauty,2,37.6,25.3,52.7,1
CUST0681,50,Male,66301,High School,Urban,66,Premium,Debit Card,11,1576.39,143.31,64,5.0,11.7,1.1,6,40.7,29.1,2,5.2,-1.0,1,0,0,Books,3,66.3,20.6,96.3,1
CUST0682,23,Male,33229,Bachelor,Suburban,182,Premium,Credit Card,12,1636.31,136.36,29,1.98,7.5,2.0,6,61.6,33.4,2,5.5,-2.0,0,0,0,Books,4,16.8,28.0,57.1,0
CUST0683,32,Female,59560,Bachelor,Urban,186,VIP,Credit Card,20,1323.8,66.19,51,3.23,11.7,2.6,8,27.1,31.5,5,6.3,4.0,0,0,0,Books,2,37.4,2.0,50.3,1
CUST0684,47,Female,70320,High School,Urban,65,VIP,PayPal,13,1212.26,93.25,102,6.0,12.5,6.8,6,69.0,33.1,2,8.3,67.0,0,224,0,Sports,2,23.7,11.4,57.2,1
CUST0685,21,Male,44835,Bachelor,Urban,640,VIP,PayPal,60,4159.26,69.32,6,2.81,17.5,4.5,8,40.5,61.2,2,6.6,44.0,0,875,1,Home & Garden,2,41.8,9.5,65.6,1
CUST0686,50,Female,113208,Bachelor,Suburban,491,Basic,Credit Card,19,2229.29,117.33,12,1.16,6.5,9.8,7,67.4,53.4,0,6.1,27.0,0,605,1,Clothing,2,1.9,7.8,53.8,1
CUST0687,36,Male,44400,Master,Urban,84,Basic,Credit Card,2,51.34,25.67,35,0.71,3.5,1.9,6,68.9,35.4,2,9.1,57.0,1,576,0,Sports,3,62.0,3.7,28.7,1
CUST0688,34,Female,32074,Master,Urban,182,Basic,PayPal,5,545.49,109.1,72,0.82,19.8,2.2,4,58.0,9.4,2,7.3,22.0,0,781,0,Electronics,3,47.6,4.8,49.0,0
CUST0689,50,Male,82307,Bachelor,Urban,44,VIP,Credit Card,0,0.0,0.0,1,0.0,1.6,6.1,11,44.1,39.6,1,5.3,8.0,0,72,2,Books,2,24.5,7.4,42.6,0
CUST0690,46,Male,82813,Bachelor,Urban,395,VIP,Debit Card,47,2437.56,51.86,186,3.57,37.5,3.0,8,57.4,26.0,0,8.5,66.0,1,211,0,Electronics,3,21.6,22.3,77.8,1
CUST0691,34,Female,49327,Bachelor,Suburban,51,VIP,Credit Card,3,493.02,164.34,27,1.76,5.1,4.0,3,38.3,21.7,3,4.9,-6.0,0,787,0,Sports,3,16.4,13.2,57.6,1
CUST0692,57,Female,108859,Bachelor,Rural,1705,Basic,Credit Card,60,5760.25,96.0,20,1.06,7.6,2.0,10,37.2,39.3,1,5.8,11.0,0,225,1,Beauty,3,52.9,29.4,47.4,0
CUST0693,23,Male,20000,Bachelor,Urban,606,VIP,Debit Card,51,3953.32,77.52,15,2.52,3.0,1.9,5,66.7,26.8,0,7.6,44.0,3,0,1,Books,2,53.5,1.8,54.8,0
CUST0694,49,Female,86734,High School,Suburban,197,Basic,Debit Card,12,790.47,65.87,8,1.83,9.0,2.9,8,30.9,52.3,2,4.2,-14.0,0,0,1,Home & Garden,1,61.8,15.7,41.9,1
CUST0695,48,Female,65822,Bachelor,Suburban,345,Basic,Credit Card,16,2680.99,167.56,70,1.39,5.3,10.2,9,64.4,40.2,1,6.1,39.0,3,40,1,Books,3,52.6,7.6,41.2,0
CUST0696,35,Male,80291,Bachelor,Urban,969,Basic,Debit Card,32,2222.72,69.46,139,0.99,3.1,1.5,4,73.1,46.1,3,5.6,-3.0,1,246,0,Books,3,48.4,7.5,67.9,1
CUST0697,44,Female,98878,Bachelor,Suburban,323,Basic,PayPal,9,1733.19,192.58,24,0.84,2.5,11.0,10,44.5,39.7,4,4.4,-6.0,0,0,0,Beauty,2,48.2,13.6,38.1,0
CUST0698,21,Male,20000,Master,Urban,76,Premium,Debit Card,7,1262.37,180.34,137,2.76,4.4,9.6,13,41.6,51.6,5,6.0,21.0,1,311,1,Books,4,15.4,12.8,72.4,1
CUST0699,53,Female,73617,High School,Suburban,190,Basic,Credit Card,17,1022.07,60.12,78,2.68,13.4,3.5,8,30.2,31.9,1,7.4,22.0,0,0,1,Sports,3,67.8,5.4,37.6,0
CUST0700,37,Female,70754,Bachelor,Urban,740,Basic,Debit Card,15,1089.91,72.66,29,0.61,11.8,5.2,11,50.0,58.5,5,,-33.0,1,723,1,Books,2,61.8,6.8,65.0,1
CUST0701,32,Female,43503,High School,Suburban,413,Premium,PayPal,31,619.71,19.99,50,2.25,3.7,6.4,9,62.3,,1,7.6,52.0,1,0,1,Beauty,1,22.0,26.3,32.9,0
CUST0702,55,Male,83819,Master,Suburban,420,VIP,PayPal,37,2925.12,79.06,25,2.64,6.3,8.2,15,24.2,56.3,0,9.7,100.0,1,222,1,Sports,2,40.2,9.6,37.7,0
CUST0703,29,Male,44321,Bachelor,Urban,806,Premium,Debit Card,53,4509.39,85.08,36,1.97,15.6,2.2,5,68.0,75.3,3,5.3,-5.0,0,283,1,Electronics,4,25.3,19.1,80.5,1
CUST0704,18,Male,20000,Bachelor,Urban,897,Basic,Credit Card,28,4252.86,151.89,2,0.94,6.5,8.9,9,43.0,61.6,1,5.1,-7.0,0,540,1,Home & Garden,2,66.7,1.8,44.4,0
CUST0705,18,Male,22502,Bachelor,Rural,1009,Premium,PayPal,65,12075.47,185.78,53,1.93,20.2,5.6,11,54.3,34.8,1,6.2,30.0,0,1670,1,Books,3,43.3,5.3,55.0,1
CUST0706,49,Male,65994,Bachelor,Urban,39,VIP,Debit Card,3,370.98,123.66,2,2.31,31.8,2.4,9,56.8,39.6,2,6.6,31.0,1,170,1,Sports,3,45.7,22.0,73.2,0
CUST0707,20,Female,20000,Master,Suburban,314,Basic,Credit Card,4,579.8,144.95,76,0.38,4.4,5.6,8,31.7,34.8,4,7.3,27.0,1,0,1,Books,3,52.9,2.7,42.8,0
CUST0708,66,Male,119244,Bachelor,Rural,539,Premium,Debit Card,41,2977.62,72.62,78,2.28,4.9,2.4,7,26.1,27.7,0,9.1,,0,643,0,Books,4,53.7,22.7,54.2,1
CUST0709,18,Male,20000,Bachelor,Suburban,565,Basic,Credit Card,9,321.2,35.69,12,0.48,22.2,5.1,5,11.6,24.1,0,9.1,54.0,0,453,2,Beauty,4,21.4,10.6,17.4,0
CUST0710,65,Female,108698,Master,Suburban,373,Basic,Debit Card,15,1438.5,95.9,17,1.21,6.4,3.6,8,37.7,44.6,3,2.5,-37.0,0,278,1,Books,3,15.4,23.5,46.8,0
CUST0711,43,Male,63276,High School,Suburban,72,Premium,Credit Card,3,451.37,150.46,29,1.25,16.4,5.8,8,58.8,46.2,1,5.3,-9.0,0,238,0,Clothing,1,29.5,9.7,34.4,1
CUST0712,38,Female,55314,High School,Rural,638,VIP,Debit Card,57,521.62,9.15,40,2.68,9.5,6.1,8,21.6,32.5,3,,35.0,4,375,0,Home & Garden,1,67.0,1.4,84.2,1
CUST0713,31,Male,59396,Bachelor,Suburban,509,Basic,Bank Transfer,17,1487.73,87.51,15,1.0,7.1,12.0,5,47.1,10.6,2,7.2,36.0,2,0,0,Home & Garden,5,31.6,12.1,44.7,0
CUST0714,45,Female,75601,PhD,Suburban,36,Premium,PayPal,0,0.0,0.0,40,0.0,12.9,7.9,8,18.0,54.2,2,,26.0,0,0,0,Sports,1,39.4,14.9,44.8,1
CUST0715,39,Male,69699,Bachelor,Urban,249,VIP,Bank Transfer,25,1228.34,49.13,15,3.01,22.4,7.0,9,86.3,21.7,2,2.0,-77.0,0,310,1,Electronics,4,23.7,19.3,73.0,1
CUST0716,56,Male,100313,High School,Rural,76,VIP,Bank Transfer,0,0.0,0.0,2,0.0,18.1,1.1,12,73.4,37.8,1,7.6,56.0,3,0,0,Electronics,3,48.8,2.6,34.0,0
CUST0717,41,Female,59370,Bachelor,Suburban,164,Basic,Credit Card,7,1312.27,187.47,0,1.28,7.9,10.0,6,50.9,20.9,7,5.4,29.0,0,0,0,Electronics,1,22.3,18.9,54.8,1
CUST0718,42,Male,56726,Bachelor,Urban,30,VIP,Debit Card,0,0.0,0.0,4,0.0,9.7,3.8,8,60.0,67.0,0,10.0,95.0,4,187,0,Books,5,54.1,22.6,48.7,0
CUST0719,34,Female,36513,High School,Rural,204,Basic,Debit Card,4,476.34,119.09,70,0.59,16.5,2.0,5,48.6,20.5,1,6.8,20.0,0,246,0,Beauty,5,37.2,23.6,23.9,0
CUST0720,39,Male,48759,Bachelor,Suburban,319,Premium,PayPal,22,2097.75,95.35,146,2.07,10.2,18.4,7,49.5,47.7,2,7.4,42.0,1,443,0,Sports,3,15.0,16.6,67.6,1
CUST0721,44,Male,113226,PhD,Urban,386,Basic,Credit Card,9,460.05,51.12,25,0.7,24.5,2.9,14,61.3,41.6,3,4.0,-24.0,2,0,1,Books,2,47.0,14.5,74.1,1
CUST0722,18,Female,41380,Bachelor,Suburban,435,Basic,Bank Transfer,14,1490.12,106.44,32,0.97,0.8,12.9,6,65.1,31.2,4,2.8,-58.0,1,0,1,Beauty,3,52.9,17.6,56.2,1
CUST0723,19,Male,20000,Bachelor,Urban,723,Premium,Debit Card,40,1400.18,35.0,7,1.66,4.6,6.5,16,77.9,54.1,2,8.7,98.0,2,542,0,Clothing,3,37.5,6.2,50.5,1
CUST0724,51,Female,59303,Bachelor,Rural,97,Basic,PayPal,6,489.77,81.63,36,1.86,12.2,7.5,12,63.6,65.2,0,7.9,59.0,1,0,0,Sports,3,55.6,9.4,47.8,0
CUST0725,42,Other,73138,High School,Urban,51,Basic,Credit Card,10,1657.92,165.79,7,5.88,5.8,5.1,5,67.3,56.3,1,8.6,,2,0,2,Sports,3,35.1,2.2,80.6,1
CUST0726,37,Female,66069,Master,Suburban,762,Basic,Credit Card,39,3552.59,91.09,42,1.54,22.9,2.4,4,31.3,30.1,0,7.4,64.0,2,0,0,Beauty,1,36.4,13.0,34.5,0
CUST0727,40,Female,70983,Bachelor,Suburban,68,Premium,PayPal,4,381.51,95.38,121,1.76,4.9,8.6,5,46.4,51.0,5,8.1,88.0,4,613,0,Sports,1,54.6,15.5,53.4,0
CUST0728,45,Male,66676,Bachelor,Urban,1471,Basic,Credit Card,52,3438.18,66.12,9,1.06,9.0,6.2,5,72.2,59.6,1,8.0,41.0,3,449,0,Beauty,2,63.6,21.3,54.8,0
CUST0729,31,Male,45658,Bachelor,Rural,739,Premium,PayPal,40,1083.5,27.09,65,1.62,4.4,6.1,6,49.6,40.3,3,5.2,13.0,1,279,1,Clothing,2,20.5,34.4,59.7,1
CUST0730,28,Male,47028,Bachelor,Suburban,277,Basic,Credit Card,16,1134.35,70.9,1,1.73,7.7,5.5,10,39.9,,1,6.3,19.0,0,458,0,Sports,3,15.0,19.3,39.3,0
CUST0731,42,Female,67198,Bachelor,Urban,1594,Basic,Debit Card,57,7550.63,132.47,21,1.07,1.5,4.3,12,41.3,25.9,3,4.2,-17.0,0,733,1,Beauty,1,28.5,22.8,61.5,1
CUST0732,25,Other,20000,High School,Suburban,40,Basic,Credit Card,0,0.0,0.0,5,0.0,2.4,8.6,5,36.3,51.7,2,,-24.0,0,506,1,Beauty,3,16.7,12.4,46.9,0
CUST0733,46,Male,68543,Master,Rural,144,Basic,Debit Card,10,364.68,36.47,19,2.08,30.6,7.4,9,68.1,50.2,2,5.6,47.0,0,0,0,Clothing,1,11.6,11.6,46.6,0
CUST0734,18,Female,20000,Master,Urban,406,Basic,Debit Card,12,256.29,21.36,8,0.89,8.4,9.3,9,75.1,20.1,3,8.1,50.0,4,0,0,Electronics,2,66.8,39.5,45.7,0
CUST0735,55,Male,87128,Bachelor,Urban,172,Basic,Credit Card,3,152.17,50.72,21,0.52,6.2,4.4,13,75.1,43.6,3,5.5,19.0,0,0,0,Beauty,5,28.0,16.1,33.8,0
CUST0736,47,Female,118239,PhD,Urban,1054,VIP,Credit Card,107,7633.49,71.34,24,3.05,3.0,4.1,7,33.6,37.6,3,9.3,66.0,1,974,2,Beauty,4,58.7,16.6,71.3,1
CUST0737,43,Male,72972,High School,Urban,30,Premium,Credit Card,0,0.0,0.0,16,0.0,3.6,3.4,7,51.0,26.7,4,4.9,-7.0,1,253,1,Sports,5,20.6,32.5,44.9,0
CUST0738,54,Other,78487,Bachelor,Suburban,318,Basic,Debit Card,15,1126.52,75.1,48,1.42,28.3,5.6,7,58.6,33.3,0,5.8,,0,0,0,Books,3,34.5,38.8,48.2,0
CUST0739,64,Female,109217,Bachelor,Suburban,357,Basic,Debit Card,6,491.12,81.85,113,0.5,8.8,1.1,6,40.7,49.2,3,6.4,34.0,2,0,0,Home & Garden,3,17.1,22.4,57.1,1
CUST0740,55,Male,91740,Bachelor,Urban,423,VIP,PayPal,37,3866.65,104.5,23,2.62,17.8,24.3,12,67.1,12.8,3,5.0,-15.0,1,1020,1,Clothing,4,32.8,19.6,76.9,1
CUST0741,18,Male,29011,Bachelor,Urban,118,Basic,Debit Card,0,0.0,0.0,9,0.0,5.2,3.1,8,53.1,49.6,1,5.9,7.0,0,0,1,Electronics,1,44.3,25.8,28.6,1
CUST0742,20,Male,35853,Bachelor,Urban,181,Basic,Debit Card,9,392.62,43.62,14,1.49,25.7,11.8,7,63.6,27.7,3,8.7,77.0,2,186,0,Electronics,5,21.3,10.0,21.2,0
CUST0743,30,Male,76598,High School,Rural,742,Premium,Credit Card,46,5129.45,111.51,86,1.86,5.5,3.7,11,68.6,74.0,0,8.8,76.0,2,170,1,Home & Garden,2,36.7,3.4,49.6,1
CUST0744,40,Male,45787,Bachelor,Urban,86,Premium,Credit Card,0,0.0,0.0,38,0.0,3.4,7.8,14,64.7,43.3,3,4.3,-34.0,0,547,1,Sports,3,51.8,32.7,52.3,0
CUST0745,47,Female,80564,High School,Rural,701,Premium,Credit Card,43,2455.69,57.11,27,1.84,11.4,15.6,5,58.3,,0,9.0,73.0,2,559,1,Books,3,57.0,14.9,49.3,0
CUST0746,29,Female,30044,Bachelor,Suburban,330,Basic,Bank Transfer,10,2287.61,228.76,7,0.91,2.0,7.5,6,67.4,32.6,0,5.8,14.0,0,0,0,Home & Garden,3,32.3,31.1,25.4,0
CUST0747,42,Female,74243,High School,Urban,574,Basic,PayPal,13,2364.48,181.88,26,0.68,1.6,15.0,5,44.7,19.7,1,4.1,-9.0,0,106,0,Sports,4,32.7,14.4,44.7,1
CUST0748,28,Male,28330,High School,Rural,500,Premium,Credit Card,27,1034.79,38.33,14,1.62,22.9,11.3,7,64.8,36.0,2,8.2,79.0,3,0,0,Beauty,2,13.0,4.8,63.8,0
CUST0749,30,Female,39489,Bachelor,Suburban,93,Basic,Debit Card,13,294.01,22.62,129,4.19,4.3,2.3,7,42.9,33.6,1,7.2,54.0,1,479,0,Sports,3,24.5,40.7,62.4,1
CUST0750,18,Female,20000,Bachelor,Suburban,336,Premium,PayPal,18,1318.66,73.26,96,1.61,13.0,8.6,7,81.4,30.0,6,4.1,-14.0,0,1155,0,Clothing,2,9.0,11.7,62.3,1
CUST0751,26,Male,53027,Master,Rural,809,Premium,Debit Card,52,4978.66,95.74,3,1.93,29.1,6.7,9,46.4,68.8,3,4.0,-14.0,0,0,2,Books,3,47.2,16.6,44.8,1
CUST0752,19,Female,38517,Bachelor,Urban,226,Basic,Credit Card,5,1134.46,226.89,32,0.66,8.6,2.9,7,22.8,37.0,5,4.1,-10.0,1,0,1,Books,2,67.3,7.3,50.0,0
CUST0753,25,Female,20000,Bachelor,Urban,1359,VIP,Credit Card,133,29613.21,222.66,11,2.94,12.7,10.7,12,35.5,36.0,2,8.9,93.0,1,3044,1,Clothing,4,41.8,8.3,66.7,1
CUST0754,55,Male,85324,Master,Suburban,240,Premium,Debit Card,19,2265.74,119.25,23,2.38,1.5,1.9,7,32.6,34.1,3,4.1,8.0,0,217,0,Sports,2,32.2,25.2,47.0,0
CUST0755,25,Male,25856,Bachelor,Urban,61,Premium,Bank Transfer,8,513.23,64.15,94,3.93,4.0,10.2,14,15.6,33.4,4,5.2,-10.0,1,0,0,Sports,3,33.4,27.3,66.3,1
CUST0756,79,Female,91062,High School,Urban,197,Basic,Debit Card,5,778.08,155.62,33,0.76,25.4,8.7,5,54.9,30.4,1,8.9,72.0,1,0,1,Books,2,39.5,13.6,56.8,1
CUST0757,47,Male,70205,Bachelor,Urban,1212,Basic,Credit Card,34,2987.34,87.86,18,0.84,6.2,5.7,5,29.2,21.6,4,6.0,36.0,1,460,0,Books,3,23.4,10.1,56.6,1
CUST0758,42,Female,61283,Master,Urban,154,Basic,Credit Card,11,359.81,32.71,10,2.14,2.4,3.2,7,46.1,62.8,0,8.1,47.0,4,479,0,Books,3,36.6,23.8,64.9,0
CUST0759,27,Female,76661,Bachelor,Suburban,810,Basic,PayPal,26,874.08,33.62,72,0.96,12.2,8.6,8,68.9,51.8,1,6.4,8.0,0,1510,0,Books,5,30.1,16.9,43.9,0
CUST0760,50,Female,84244,High School,Urban,852,VIP,PayPal,93,5991.65,64.43,44,3.27,20.5,1.0,6,73.3,49.8,0,7.3,36.0,2,1252,0,Sports,1,13.8,12.5,69.7,0
CUST0761,31,Male,26876,High School,Suburban,172,Basic,Debit Card,0,0.0,0.0,28,0.0,5.5,2.7,9,79.6,36.6,3,4.7,-6.0,0,0,1,Books,1,47.2,8.0,55.5,1
CUST0762,41,Male,55868,High School,Suburban,34,Basic,Debit Card,2,81.24,40.62,11,1.76,12.3,5.2,8,42.1,40.0,2,7.6,45.0,2,2,0,Beauty,3,21.2,27.0,40.4,0
CUST0763,78,Female,124431,Bachelor,Urban,515,Basic,Credit Card,26,1672.77,64.34,18,1.51,16.0,5.7,5,78.1,54.7,2,6.4,33.0,1,463,0,Sports,4,50.4,5.8,52.9,0
CUST0764,38,Female,90837,Bachelor,Urban,149,Premium,PayPal,8,1448.01,181.0,144,1.61,7.2,2.8,8,45.4,37.7,2,5.9,13.0,0,0,0,Clothing,3,25.1,21.7,44.4,0
CUST0765,57,Male,63270,High School,Suburban,611,Basic,PayPal,19,1946.0,102.42,33,0.93,6.3,2.9,7,43.5,41.5,4,4.6,-13.0,1,584,0,Beauty,5,6.4,2.1,52.7,1
CUST0766,29,Female,20000,Master,Urban,233,Basic,Credit Card,9,985.31,109.48,23,1.16,28.4,7.7,16,59.0,28.2,1,4.8,-30.0,0,450,0,Electronics,1,39.7,22.0,26.5,0
CUST0767,39,Female,89204,Master,Suburban,265,Basic,PayPal,6,864.8,144.13,33,0.68,2.7,2.4,8,82.8,33.6,3,7.7,62.0,3,705,0,Clothing,3,25.3,5.0,24.3,0
CUST0768,66,Male,103434,Bachelor,Rural,601,VIP,Credit Card,58,3780.13,65.17,67,2.9,9.2,3.9,7,23.6,61.0,2,6.8,,2,779,0,Clothing,4,55.6,17.8,65.9,1
CUST0769,30,Male,32726,Master,Urban,192,Basic,Credit Card,4,751.57,187.89,18,0.62,7.7,1.9,6,38.9,15.9,0,6.3,23.0,0,217,0,Home & Garden,5,41.4,7.5,34.5,0
CUST0770,67,Female,106679,High School,Suburban,234,VIP,Credit Card,20,2426.14,121.31,8,2.56,7.6,5.4,12,58.1,27.0,1,7.0,43.0,2,0,0,Clothing,3,18.7,9.0,61.5,1
CUST0771,50,Male,38214,Bachelor,Suburban,188,Premium,Credit Card,18,1367.9,75.99,39,2.87,15.3,4.5,3,24.3,,0,6.6,34.0,3,0,0,Home & Garden,2,19.3,24.6,56.5,1
